0e39f071-4500-44cb-a557-9c74c75d425a,10,10670.0,2015-04-11,2015-04-15,4577b85b-0a1c-45c0-ab6d-d7b89931463c,aeb0e951-0c86-41b7-999b-0bee0e4bdbf4,9c3d58af-fd30-4db3-9581-f8080d0e150d
42c01b75-137f-4dd5-9964-a89766612acf,1,1013.0,2013-09-15,2013-09-16,4a49e84d-db55-4996-a843-6cb33b141e9a,dd5ae685-f746-4b01-9d05-8687b0bcc579,c704834c-82b7-4f24-9e77-d94cc652c8d5
f63ac471-be80-4b8f-8504-cc4b5139936c,20,18740.0,2017-10-07,2017-10-14,4a49e84d-db55-4996-a843-6cb33b141e9a,473f8c06-649f-4b80-8d51-a0f751e3630c,17daa8dd-922d-4557-971f-55448de581cd
25e7b9fd-e7b4-4018-86e6-f3da68941ef0,20,47260.0,2016-12-23,2016-12-25,4a49e84d-db55-4996-a843-6cb33b141e9a,a1477458-f1e8-4f39-b1f1-5fb94a3e92f4,fdeb4781-97de-4cf7-bbd0-4735f131caa5
bcb724d6-4d10-42f6-b2f0-a4ffb343990d,4,5184.0,2013-11-12,2013-11-13,1f498adf-c884-46dc-8f66-c5f0e72ad13e,a2d93a65-a9d1-4746-8197-5582331d7b09,c704834c-82b7-4f24-9e77-d94cc652c8d5
0b450060-1894-4bea-afc6-4eddc8492c4b,1,2129.0,2017-11-02,2017-11-04,47a61e69-5cb3-43f8-b217-72471beca257,473f8c06-649f-4b80-8d51-a0f751e3630c,248a28dc-5c9f-45b5-84d0-7fccb7696040
ea82896e-32a0-48b9-923c-df70552d83be,4,9828.0,2014-09-06,2014-09-07,6cc77e14-2f14-4302-b3da-21359112161a,a1477458-f1e8-4f39-b1f1-5fb94a3e92f4,fdeb4781-97de-4cf7-bbd0-4735f131caa5
93924a2f-1833-45b9-8ee5-d2d1b9fcb3ce,1,976.0,2014-02-04,2014-02-11,00c27afa-206f-40b4-b1b3-f402377bac55,a2d93a65-a9d1-4746-8197-5582331d7b09,fdeb4781-97de-4cf7-bbd0-4735f131caa5
5cd4354f-7b2d-4971-a604-dd0a71f2a777,2,4454.0,2014-11-04,2014-11-05,d973bb38-a0ae-4d4b-9499-0896c0ad539d,c11a0a30-54ca-406d-985f-cd7732b033fe,fdeb4781-97de-4cf7-bbd0-4735f131caa5
3292afbf-8947-4d88-99f3-e7b986d18251,10,6910.0,2014-01-19,2014-01-26,0b8c87a0-4175-4c0d-aa25-9cc131314de5,3a62f6c2-2b8f-4cac-b210-ec007c9ad1e8,17daa8dd-922d-4557-971f-55448de581cd
d6f0f526-442d-4672-91eb-c853404c5366,1,2291.0,2016-03-16,2016-03-17,1ef8081e-dbfe-43c1-b0eb-63a53ddba0c4,dd5ae685-f746-4b01-9d05-8687b0bcc579,fdeb4781-97de-4cf7-bbd0-4735f131caa5
3c152ffa-3595-4f99-b7f1-13f466ff80b4,2,2782.0,2016-01-01,2016-01-08,c27d954b-e067-4656-a78c-27c4d9ac413e,68c894a3-4b3d-4ea2-afce-6caf01cd5762,8c045216-c812-403d-8077-c37875be3e91
