ea686ad4-cb74-4289-9e92-ae2865282953,AFRICA,RPA
c1405c16-f284-427b-be8a-e4f886ee3cbb,EUROPE,ALBANIA
0a98b00a-d7f6-4c46-95db-daf2742846ad,EUROPE,SPAIN
00c27afa-206f-40b4-b1b3-f402377bac55,EUROPE,GREECE
1f498adf-c884-46dc-8f66-c5f0e72ad13e,NORTH AMERICA,USA
8e1f90e2-1c68-47b0-b597-f329168ff340,AUSTRALIA,AUSTRALIA
4a49e84d-db55-4996-a843-6cb33b141e9a,EUROPE,ISLAND
d01989c3-0f07-4b7c-a5d5-9c65841c241c,EUROPE,ITALY
5e61777c-fc7d-44e1-8210-d4699fc0de26,EUROPE,CROATIA
d973bb38-a0ae-4d4b-9499-0896c0ad539d,SOUTH AMERICA,BRASIL
96842577-93d3-47fa-b213-f731d48e3b32,ASIA,JAPAN
4577b85b-0a1c-45c0-ab6d-d7b89931463c,NORTH AMERICA,CANADA
c27d954b-e067-4656-a78c-27c4d9ac413e,SOUTH AMERICA,COLUMBIA
0b8c87a0-4175-4c0d-aa25-9cc131314de5,ASIA,CHINA
cf2ce0f3-cdd7-49ac-a52a-ec0630bba650,EUROPE,NORWAY
107a1a2b-9833-42ca-b1a7-3416563e3045,EUROPE,FRANCE
1ef8081e-dbfe-43c1-b0eb-63a53ddba0c4,AUSTRALIA,NEW ZELAND
6cc77e14-2f14-4302-b3da-21359112161a,AFRICA,MAROCO
7f4e5201-7089-41bb-a9a6-c77f893c815c,AFRICA,EGYPT
47a61e69-5cb3-43f8-b217-72471beca257,ASIA,THAILAND
