50546776-e789-4837-92e6-ab3c68d84ab7,SZCZECIN,4 Reindahl Trail
60652558-32f8-49b9-bd2e-a261a288e177,GORZOW WIELKOPOLSKI,3457 Sunfield Circle
a2d93a65-a9d1-4746-8197-5582331d7b09,LUBLIN,52910 Ilene Drive
c11a0a30-54ca-406d-985f-cd7732b033fe,TORUN,5930 Brown Point
aeb0e951-0c86-41b7-999b-0bee0e4bdbf4,WROCLAW,229 Anderson Pass
dd5ae685-f746-4b01-9d05-8687b0bcc579,WARSZAWA,7898 Vidon Trail
e0552051-27bf-4749-99e2-4e40e4f02ad7,GDANSK,7152 Fairfield Pass
78b6e64e-c15f-49f1-8f3a-0630cd566382,LODZ,4 Elka Parkway
6f023f38-a38d-4f50-b513-c0e7db5d75a7,KIELCE,37 Autumn Leaf Pass
733aed9a-0e2f-4540-a8f2-15d57e21124d,BIAŁYSTOK,44 Roth Avenue
473f8c06-649f-4b80-8d51-a0f751e3630c,ZIELONA GORA,325 Stuart Park
68c894a3-4b3d-4ea2-afce-6caf01cd5762,OPOLE,9463 Namekagon Park
a1477458-f1e8-4f39-b1f1-5fb94a3e92f4,RZESZOW,8 Dovetail Center
3a62f6c2-2b8f-4cac-b210-ec007c9ad1e8,KATOWICE,5 Norway Maple Park
83549532-1c0d-43f8-8228-06f081dead42,POZNAN,682 Vidon Parkway
32c65c0f-63fd-4e65-bebd-1d5cd248a146,BYDGOSZCZ,9874 Farmco Street
900b3655-51fc-4bfc-b698-c905f17ade14,OLSZTYN,9 Sachtjen Drive
