f1214373-92ab-45e0-8394-6eabd83f710e,27,44cbf955-b56e-4c37-994e-8dac511f515a
e944bb68-480e-414d-b289-0b1a9642f955,24,94b05f23-278a-4e00-8efa-4e2c13d113a6
c36d259b-9a46-4cfd-ac9e-f8ba88f34562,6,44cbf955-b56e-4c37-994e-8dac511f515a
ea3ea6a4-3a99-4bbb-b33a-ee7106222601,4,1f6b4930-593c-4bd0-94eb-563e4d3782de
502561bb-2f4a-42f2-ab33-1b93ab343a27,24,f01fbe8a-8900-4b16-84ff-5de9b6b48ddb
30ffe878-4236-434c-8599-d1fb7dc7c966,4,548378f5-9f66-41fb-aafd-794f29766cf9
e66582ba-447a-4732-bc12-99fad59247ff,5,ff70e282-81bf-43ed-998c-bc29f2436f54
547089ba-d278-47fd-b0b7-927fd38adc48,14,de717284-c6b2-4ea1-9d7a-cadd5356c88c
2db41d3d-86dc-44c5-b3c9-e300f660e91c,25,dd1be213-07bf-43e9-ac3e-82f0c36f2d16
ec3b0a4d-a7d7-48b2-8da3-b68e8cd8743d,2,c61323fa-f874-4728-a053-6e926f3490bc
02971f86-716c-4819-8b5a-0371e3d407f5,25,58d556ea-67d6-4b98-ae23-e943f78ce2f9
e8a645f9-a7f4-4cd3-bd0e-82ee6833cef5,7,d1dfe625-4bd0-4963-a7a9-eb71a759e4f1
204133f5-40a4-403a-9746-64d76d4133a7,1,1dab79a2-0561-4c11-8ee2-53155ec7dfb9
4a94532f-ccc7-4774-a1c7-4e1538664526,24,1fdc2c26-e742-4c28-b9e5-0224fe01a184
88abd471-2875-41df-9841-dc099bb0afd7,8,01d09c77-ede1-483b-a99c-2e599a249d1d
a10277e2-dcc8-49ef-bdf5-cb8adf335ff0,7,2263f40e-8a43-43e8-8489-221bfb6ded7c
44d7be17-6b92-4329-8193-66d37c909f5a,11,a2b8e92c-0d07-415f-b65d-858931a8b964
7e7b6435-cf69-45bf-a68f-d43d63d0acd5,5,3c43e20b-96da-431d-b79c-f1c03f5e2e3f
87068ef9-f92e-4913-8278-2e1ee3f35598,26,82fb3da5-09f3-4d2a-8966-d49d3cde3bb4
007d5503-5fc8-4c11-a2a0-9795b4113a51,12,de717284-c6b2-4ea1-9d7a-cadd5356c88c
a46146fe-9850-4d3e-9c43-847fcf35d292,14,c5d021bd-eb47-4ca8-9e22-eb4175fd01de
3b772aa4-f287-4b00-80e3-7d5068a96344,5,201e733c-8f98-4447-9975-7b65aaaea574
21b901c5-01f6-49cb-8ed7-da45240d9208,11,6cb6cd14-aa5b-4a7e-8a30-e4f08fac05f6
f505da24-c509-4e72-bcd9-819e9160b54b,18,df43de79-132a-483d-b974-b796c52b8e9f
