5310c93a-f239-40ae-8868-2a7c64560728,ASIA,JAPAN
0261b1f6-6d4b-4bf8-9982-a087cee5aeeb,SOUTH AMERICA,BRASIL
27ed219d-7d6f-4cac-9001-e24a488b9511,AUSTRALIA,AUSTRALIA
9b05a416-5b79-4c55-8321-4ad4fd048561,EUROPE,ALBANIA
6d912a92-bdd6-4443-948d-db720d7da710,NORTH AMERICA,CANADA
465dd648-1ca0-4804-85eb-36803b1eb0eb,EUROPE,SPAIN
9324341f-ffca-49e3-b4d9-4f9f06ff0568,AUSTRALIA,NEW ZELAND
0d0eb52d-f2e4-4a5a-a1fc-9d353ec13d94,AFRICA,EGYPT
2e0dd088-4635-449f-a6eb-36f0c73113d2,EUROPE,CROATIA
cbef3f6f-ea78-43eb-91cd-3ed1300f8a57,EUROPE,GREECE
96601c19-9473-4e5f-8f40-53cd43be3168,EUROPE,FRANCE
0fb484eb-4d68-4eb6-9fdb-ba7cd3d9c595,ASIA,THAILAND
ecf111ee-67b3-496c-899e-0bd4323c482a,ASIA,CHINA
5979d10f-3d5c-4b4b-bc68-c2c9b37655fd,SOUTH AMERICA,COLUMBIA
21b1e0fa-09dd-4e96-b15b-9f35c2a04e0a,NORTH AMERICA,USA
c8dee5bc-16bc-4e25-92fd-12dae08ea53b,EUROPE,ISLAND
03dbe597-e2a5-4102-8a7d-cc089cc19f03,EUROPE,ITALY
0a58bd5e-0b0f-4653-80f9-f46180a8abd9,AFRICA,MAROCO
f184c576-e367-471e-bd4b-bdbb9e4f9a35,EUROPE,NORWAY
5d73f62f-ac29-4dcf-8205-bd6d7aa56c00,AFRICA,RPA
