d2497c99-8d68-4572-aef7-a52b347e1e64,A-S Medication Solutions LLC,9eb5bfa0-7d1d-4da7-8557-666ca58db871
5f194d2d-c481-4837-8785-7d2e1035362a,Apotex Corp.,69ac8037-f2b9-4184-b432-298fc04bbcec
09a00dd3-90f2-48e6-b74d-aae8d06a87dd,Sage Pharmaceuticals, Inc.,caa0d2c2-04ba-474f-869f-12336e63af01
0f935566-a732-47cd-ad67-cc5fb180e458,The Procter & Gamble Manufacturing Company,def7ea9d-d15e-4774-a499-4fababa10960
3b96c8c7-f522-4585-b3c9-b8d76f6756a4,Conopco Inc. d/b/a Unilever,4bebbbf2-0383-49f3-a526-ac840fb90575
3e99d009-c5a5-4f07-9c1c-a790dd0d5984,Massco Dental A Division of Dunagin Pharmaceuticals,ced0fb88-331b-4b4b-88ae-0363355daf44
937baf90-e0d3-4df8-9b59-4a7cee842d67,McKesson (Health Mart),af5367c6-e4d2-4e61-ba58-7cc3c9320e94
06f9f70c-5d8c-464b-b330-71aca11c0379,ALK-Abello, Inc.,3f7ac20d-039c-413e-a7cf-41ca59da015c
b7b4f36e-4b2f-4ab2-b80b-22ce64b3bff0,RedPharm Drug Inc.,f63f5e5e-10e4-4a38-8b3f-4415c727afca
197b5f86-5d9e-4927-8637-9908a6cc9afa,Ranbaxy Pharmaceuticals Inc.,5674e95a-a81e-4d4d-860c-eaea3b7d7bd8
f1dbf208-3b7d-451b-b161-5c8d0860b6a3,Amneal Pharmaceuticals of New York, LLC,bc7f1100-36a0-4645-9da3-91903a51de1a
c31977cf-f11c-48eb-843f-0c8c3e05648f,Mylan Pharmaceuticals Inc.,75d0b0aa-299e-4484-be9e-0944d09f374f
9031bf4b-8b68-4079-b60b-b872c4f1cd84,Apotex Corp.,a7eaae86-a14b-4a0d-90c5-33feb2225b15
7dd1d880-a4e3-4cf2-9c6a-2dae60610a10,Lofthouse of Fleetwood, Ltd.,5a1c383a-2bfe-4403-8e6d-d9961daded41
d75a1c84-2593-4681-9a00-09f6b95f8f43,sanofi-aventis U.S. LLC,b4f72275-4b88-498d-961a-ad4c1db5621f
ae7c103a-eb45-4827-9d78-021cea08d97b,REMEDYREPACK INC.,7607a5bc-0fe1-4dd6-9972-1f2090f1f0ba
66fc8c14-ee12-4e05-85a4-3a6351339803,Physicians Total Care, Inc.,d83bd283-cfbb-4f5c-ba63-e16b17ac09df
