9522c38e-2ca3-4aa3-bf8d-703141af7084,6,2,4,11,52bba154-4442-4161-85ac-2ed25a2d8033
67c2954a-89dc-4ed8-a37f-0dad39e9bbf8,20,6,2,1,69327130-a851-41f8-96c4-177beaa3e35d
a75a6e8e-e5d0-4e54-bf62-5b294761d88a,9,2,1,7,07f9914b-a431-49f6-a7f7-2a57d8574d5b
a8d75a92-762a-456b-ac3b-18d60905a0d0,22,7,2,6,52bba154-4442-4161-85ac-2ed25a2d8033
35d1f306-518c-4f71-ab3c-d5b4a7a140ad,16,4,1,7,07f9914b-a431-49f6-a7f7-2a57d8574d5b
c7203385-b541-4fd3-af4e-d6ece9cf160e,11,7,4,4,b957459b-ba57-41a4-a8d6-c9e9cd4367ba
300bca6d-e9e6-4958-9fb1-6939945241b9,18,4,3,10,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
550c523b-d4c3-4fc5-9cfb-634d31267f00,22,3,4,12,b957459b-ba57-41a4-a8d6-c9e9cd4367ba
125aaaf7-4b23-4908-9cef-f340903dcd12,9,1,1,3,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
31f6bafc-bc29-45b5-a2e4-56d48e49bc5e,12,2,2,4,07f9914b-a431-49f6-a7f7-2a57d8574d5b
684a6df0-a925-433f-aa4a-77adbcccfa11,7,6,4,11,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
602d2248-f487-4500-896f-332c6f944505,25,1,4,4,07f9914b-a431-49f6-a7f7-2a57d8574d5b
602fe8de-7689-466d-b45d-1135850655ae,13,2,2,11,58c7e476-2fb2-404b-a7b3-78378e5cab2b
4f69f533-9246-46ec-b10d-1e1da9755c99,23,4,4,11,07f9914b-a431-49f6-a7f7-2a57d8574d5b
a269d8ae-83cc-48e9-a26a-69598c2e0b93,19,7,1,4,63a55407-adc6-424a-9883-536ef05dac10
b00cb24a-56dc-468a-a49b-67e2268f637d,4,4,2,7,a467b22d-2c34-4124-9988-581f54e7c82e
dda7552d-6dfb-4059-866a-7d87ce98bb5c,6,6,2,1,69327130-a851-41f8-96c4-177beaa3e35d
c173edd2-459f-421e-8283-3a964a24c668,6,1,3,5,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
a50b99d4-4627-49e6-b67d-cb396e359918,5,7,3,12,b957459b-ba57-41a4-a8d6-c9e9cd4367ba
c90d5b0c-5c13-4d48-a292-3d5e030f9733,18,6,4,11,b957459b-ba57-41a4-a8d6-c9e9cd4367ba
bae20351-1aec-4fe2-b960-21ee5fc34551,4,2,2,4,52bba154-4442-4161-85ac-2ed25a2d8033
ff90b30b-8735-4c39-b96d-d98811849f2b,2,4,4,8,63a55407-adc6-424a-9883-536ef05dac10
f08078b8-9652-4071-ab14-ca8fd7edafdd,4,6,4,11,52bba154-4442-4161-85ac-2ed25a2d8033
b807d1b3-a498-4795-8817-aef9f9af146b,10,5,2,7,a467b22d-2c34-4124-9988-581f54e7c82e
ea166e22-e57f-4a49-a28e-a1549b105b7e,22,4,2,8,52bba154-4442-4161-85ac-2ed25a2d8033
be657322-3cc2-496e-a7bb-792f05c044be,15,4,4,11,69327130-a851-41f8-96c4-177beaa3e35d
08000585-8c7d-4365-8746-83a9fa61776a,18,4,2,9,bb2f752c-962a-4942-967f-c1647d779f9e
aef6806f-ff1f-46af-b32f-ca1d6b8a320e,3,2,1,10,bb2f752c-962a-4942-967f-c1647d779f9e
602381f8-36dc-4a94-b0a5-a82c0df9b7c8,9,1,2,10,07f9914b-a431-49f6-a7f7-2a57d8574d5b
8e0dae59-fda5-4aef-89ba-e0f05b7d27b1,0,6,4,9,a467b22d-2c34-4124-9988-581f54e7c82e
b403eaa2-f1a1-4245-8870-30c397a9a596,6,4,4,5,a467b22d-2c34-4124-9988-581f54e7c82e
6ad8687d-44d6-4673-ad3f-027bd7913e80,6,1,1,11,07f9914b-a431-49f6-a7f7-2a57d8574d5b
b57b1f5e-5171-4ba8-b287-d5ef5eca8936,15,7,2,7,52bba154-4442-4161-85ac-2ed25a2d8033
79df9aa3-5500-42fd-a454-f893046c6bcc,9,1,4,8,bb2f752c-962a-4942-967f-c1647d779f9e
61568815-b818-45b7-b75c-4ccf854cf0fb,27,6,3,12,a467b22d-2c34-4124-9988-581f54e7c82e
cfd41a72-fab8-4dba-a7db-14322f822f9d,27,2,3,11,a467b22d-2c34-4124-9988-581f54e7c82e
67071162-6e6c-4cbf-beba-2af3938e36c1,14,3,4,12,63a55407-adc6-424a-9883-536ef05dac10
36eed0a4-cc52-4583-89e5-2409056cd801,0,7,2,10,69327130-a851-41f8-96c4-177beaa3e35d
8fa3fd01-da5e-43d5-a632-83f2c576fc2a,18,2,2,7,bb2f752c-962a-4942-967f-c1647d779f9e
c8b81653-cda5-4442-aff8-5de4947b3e21,17,2,2,3,69327130-a851-41f8-96c4-177beaa3e35d
0e167bf8-e650-4fb4-934d-eb060c4ff0da,2,3,4,10,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
57519ec5-18d3-4505-8585-a54dde9ef3a9,5,2,4,3,07f9914b-a431-49f6-a7f7-2a57d8574d5b
5b39e10b-0343-45c9-8e2b-b0d0bf4dd12b,25,7,2,3,58c7e476-2fb2-404b-a7b3-78378e5cab2b
c3b2b85b-682b-4b85-9fae-913ca067be48,16,4,2,4,52bba154-4442-4161-85ac-2ed25a2d8033
0f9406e6-cff5-4657-994b-d7870a31d5af,14,4,2,1,63a55407-adc6-424a-9883-536ef05dac10
58c07f92-62a9-4d46-9c4a-9e9f9a4fdd5b,18,6,4,2,63a55407-adc6-424a-9883-536ef05dac10
ecc177f1-593b-43a3-bd94-ee59dc6ed3e3,8,7,2,3,07f9914b-a431-49f6-a7f7-2a57d8574d5b
74831a91-21ca-453c-a8c6-b7a480612e53,17,6,2,2,07f9914b-a431-49f6-a7f7-2a57d8574d5b
f10a829c-aa67-4867-b39c-987c45a26944,18,7,1,3,63a55407-adc6-424a-9883-536ef05dac10
9c4e3f9c-eba9-422f-a1fd-4faad75d9f03,27,6,3,6,63a55407-adc6-424a-9883-536ef05dac10
5fa59bbd-3cfe-4016-970a-339c0d0cfe33,17,6,4,1,07f9914b-a431-49f6-a7f7-2a57d8574d5b
6353908d-53c6-42fe-be48-4136606cd473,15,5,2,2,58c7e476-2fb2-404b-a7b3-78378e5cab2b
ee1aecb7-22eb-4852-ba08-d4dca79c76ad,22,7,1,4,a467b22d-2c34-4124-9988-581f54e7c82e
1f6cbd1d-2528-4d0f-81fd-dc912d22b091,21,2,2,3,69327130-a851-41f8-96c4-177beaa3e35d
67a94ec4-bfac-45f0-b1f5-78b21316b861,23,5,4,6,52bba154-4442-4161-85ac-2ed25a2d8033
ad5709ea-ea35-4f26-ad84-eb05ad78e0e7,14,5,4,7,bb2f752c-962a-4942-967f-c1647d779f9e
ab809ef8-2c35-4cf5-bf4d-98c24fa9020b,9,7,4,1,a467b22d-2c34-4124-9988-581f54e7c82e
273b3199-1753-49a2-b478-2eca75df8172,2,7,2,9,a467b22d-2c34-4124-9988-581f54e7c82e
2f5f7f9c-01e3-4a6a-9367-86533e0be6ae,22,2,4,8,07f9914b-a431-49f6-a7f7-2a57d8574d5b
c753ec7b-209c-4b08-a28c-8b6e4d895901,3,3,4,7,b957459b-ba57-41a4-a8d6-c9e9cd4367ba
ddff3d80-4615-4bf6-9365-455745beb08a,9,5,3,7,63a55407-adc6-424a-9883-536ef05dac10
7914933a-24ff-4804-a648-af9528002280,25,4,1,2,07f9914b-a431-49f6-a7f7-2a57d8574d5b
03f6c926-226b-468e-a05b-a691134435ab,27,3,4,4,52bba154-4442-4161-85ac-2ed25a2d8033
7151b8b6-9314-4b2a-b7e5-ad627425f598,9,4,1,11,52bba154-4442-4161-85ac-2ed25a2d8033
e490febd-e630-4693-8a4f-4f26d2a3c1a8,3,3,3,9,52bba154-4442-4161-85ac-2ed25a2d8033
f7a0866e-c8ff-4c0a-8cd1-a7eb771a2b15,20,6,3,4,b957459b-ba57-41a4-a8d6-c9e9cd4367ba
45ac98ce-9368-42ee-af22-2fedd9d0cca2,13,3,4,4,b957459b-ba57-41a4-a8d6-c9e9cd4367ba
e7c4ed66-deb1-464f-b21d-73a34b7b534b,11,3,1,12,69327130-a851-41f8-96c4-177beaa3e35d
bb8f8dfb-7062-4ce7-9cdf-14950a57ee33,1,3,4,10,bb2f752c-962a-4942-967f-c1647d779f9e
de77a597-6739-4865-b6ed-05a939431237,22,2,1,1,b957459b-ba57-41a4-a8d6-c9e9cd4367ba
ebe4cdeb-584f-43d7-9ebf-907e263b19fe,26,1,1,10,63a55407-adc6-424a-9883-536ef05dac10
c4705228-1422-4c49-be2c-cd3693716796,24,2,2,11,58c7e476-2fb2-404b-a7b3-78378e5cab2b
c9efb082-bf09-430b-8ce5-bd4b02e73fbc,15,1,4,11,52bba154-4442-4161-85ac-2ed25a2d8033
380557c6-5ddf-4ae1-8f27-875b4324e65b,18,1,1,6,63a55407-adc6-424a-9883-536ef05dac10
92e85e26-3024-40f0-bd92-c9c8ec00c86a,16,2,3,9,52bba154-4442-4161-85ac-2ed25a2d8033
d9e680f0-4686-40f0-8f3b-75b23f642a35,21,5,4,8,69327130-a851-41f8-96c4-177beaa3e35d
8a379080-55e8-4149-af85-37cc8bc7024a,22,1,2,5,58c7e476-2fb2-404b-a7b3-78378e5cab2b
dcc0e7ee-aa9e-4b6b-a26e-e9848171f7af,10,7,2,2,69327130-a851-41f8-96c4-177beaa3e35d
a2f36bd1-6002-42f2-a132-dc383095eaff,15,4,1,8,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
f099fcfa-0b49-4c9e-ae45-c74c06aa3ba2,11,5,2,8,a467b22d-2c34-4124-9988-581f54e7c82e
db0e2073-3e5d-4261-81a8-c2ce12944f89,9,4,4,2,b957459b-ba57-41a4-a8d6-c9e9cd4367ba
ef4a4068-7195-43eb-9238-b0488a3fb26f,8,5,4,3,52bba154-4442-4161-85ac-2ed25a2d8033
7af1f482-908d-4081-9887-f40696ab5753,12,7,1,12,69327130-a851-41f8-96c4-177beaa3e35d
72be13c7-3033-408a-89ff-83d3b3dde87a,27,5,3,7,bb2f752c-962a-4942-967f-c1647d779f9e
1277464c-e000-4b0a-ad73-f025813f383d,9,1,1,1,69327130-a851-41f8-96c4-177beaa3e35d
dc384327-ca37-4e0a-bfde-15ced803d14e,12,3,4,8,52bba154-4442-4161-85ac-2ed25a2d8033
f2e8a106-0ee8-4eaa-9fa7-27ff2b822c75,27,4,4,10,07f9914b-a431-49f6-a7f7-2a57d8574d5b
cac30a10-1e4a-4308-a9ec-b075c31aab78,15,5,1,5,63a55407-adc6-424a-9883-536ef05dac10
3e24df4d-a2ba-4866-bc12-af32d947b164,5,4,3,10,58c7e476-2fb2-404b-a7b3-78378e5cab2b
7f411f5d-def7-4547-bcd3-1db272e7f268,5,6,2,1,58c7e476-2fb2-404b-a7b3-78378e5cab2b
ef73e8a3-8b03-417d-bf5f-bdc5c2d9f711,27,6,4,2,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
99eafee5-0680-4371-9815-ff5f54f8d19b,19,5,1,8,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
a62a0d3d-282d-47fd-a073-b164e4558198,4,3,4,1,63a55407-adc6-424a-9883-536ef05dac10
20dafb2d-f940-44db-a970-60bc8733095f,20,2,3,11,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
72981d92-68bf-4db6-ab50-97dee229f0be,2,1,4,5,69327130-a851-41f8-96c4-177beaa3e35d
6b3605e9-7815-4a28-9d77-d6394b32ba72,13,6,1,7,a467b22d-2c34-4124-9988-581f54e7c82e
a1aa5e8a-12a8-4e35-ac7c-64090673406a,7,4,1,12,63a55407-adc6-424a-9883-536ef05dac10
d8c7a70e-c4fb-48e2-8c16-05623a8a975d,24,6,2,4,a467b22d-2c34-4124-9988-581f54e7c82e
30318095-8abc-4246-a0f1-080456309980,13,2,2,9,58c7e476-2fb2-404b-a7b3-78378e5cab2b
8e2a0d87-aef8-42a7-9ac2-190d0c45fff6,0,4,4,12,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
6166b58b-7c85-4acb-852f-8343a17ccc45,11,4,1,9,69327130-a851-41f8-96c4-177beaa3e35d
c9e15ff1-6656-4b55-9c77-a7e668e4849a,4,1,4,7,63a55407-adc6-424a-9883-536ef05dac10
1b41a457-9c43-410c-8ae0-bf676d89d7e7,6,4,4,9,69327130-a851-41f8-96c4-177beaa3e35d
4bda06b7-01b1-4284-a5b7-1d6374cde2de,11,5,4,7,fd0551fa-8f3f-47cb-bcbd-1633a4208d09
7b957376-bc3a-421c-9bbd-d70b61582f82,0,6,3,2,bb2f752c-962a-4942-967f-c1647d779f9e
372534ca-41f7-40a1-a250-809db47f7689,10,5,2,5,07f9914b-a431-49f6-a7f7-2a57d8574d5b
fb6c04b8-ec65-4f47-a24a-8a61cc1a414d,25,4,2,5,bb2f752c-962a-4942-967f-c1647d779f9e
