01dcaa4d-ae65-4b71-91c5-f3c4c2509413,4263.0,980.49,30.0
0653edd1-9d30-4835-886f-e36499584b72,636.0,146.28,20.0
656c4d47-c0fe-4bb0-8125-05c132f29f57,2724.0,626.52,30.0
a7036f5f-698c-4055-b8c3-a8109a6b3648,103.0,23.69,10.0
42847924-fc1d-4649-9376-e5da3c55bc4d,4869.0,1119.87,30.0
226c9337-3a33-45ef-8282-ad371874b414,2083.0,479.09,30.0
2217f515-9002-4e77-9376-10975f254b78,1226.0,281.98,30.0
5858b4f7-ee63-497d-a754-d8073bc9d911,6597.0,1517.31,30.0
cc9cb7c3-dd32-4435-a448-a2a9deeb41a2,3327.0,765.21,30.0
f1ec4992-5cdf-4c1a-9582-389d2e79345f,4683.0,1077.09,30.0
aa95c3c2-0132-43ec-a93a-9d78ae305f47,4664.0,1072.72,30.0
8f5a009c-09c8-41ce-ab02-58cc6678d5cc,3319.0,763.37,30.0
80086027-f517-4e71-b68b-714be43a345c,2153.0,495.19,30.0
6ec8b577-6cb6-4611-b4f4-accc0911ec84,1245.0,286.35,30.0
c02da062-8445-427a-af88-ef4452db0b76,3133.0,720.59,30.0
c5fea339-b051-44a6-9012-15b87c145bb0,2349.0,540.27,30.0
1b73bce4-c33a-4d39-8fc2-800b522bf418,425.0,97.75,10.0
67eb6bb5-431a-4519-9af1-7d3bd65fff88,6960.0,1600.8,30.0
ce6d99e2-f76a-4f60-b084-f6f303eaedfc,1929.0,443.67,30.0
9d5e4177-c7fc-4e37-9fc4-ce6a6409d0f6,546.0,125.58,20.0
4ce983d7-4300-43dc-9c9b-ae69d55e081c,1785.0,410.55,30.0
dc30b57f-e025-4598-b744-5b374d2312ee,3693.0,849.39,30.0
7d5b4b5c-a737-4f90-b27d-cbb0eea9e1cf,3438.0,790.74,30.0
6980a1b1-988c-4858-937c-4334bff8eec0,2347.0,539.81,30.0
294ec195-b503-402c-b421-042b936246ca,7260.0,1669.8,30.0
c1b6dd5f-b640-4f64-bf8a-98d7664da83b,322.0,74.06,10.0
632feebf-a5fe-4a9b-aa76-e8ed625b9c6d,3517.0,808.91,30.0
ca224303-ae4b-403e-bcf4-6eed91b2b3e0,3676.0,845.48,30.0
74ee764e-bfe9-4031-8d4b-a28989df6fd6,1856.0,426.88,30.0
c716892c-bd2c-4acc-a107-5cf56b0d57e9,3894.0,895.62,30.0
9c89edb4-9ee6-4b45-8038-bf130ab9baa9,3791.0,871.93,30.0
2780f73f-a279-465b-8675-eddd69d3a71b,5684.0,1307.32,30.0
5438cd9a-d1b5-4307-92eb-238a98cedbfe,2398.0,551.54,30.0
41629f20-e6e9-47be-b71a-771172f15b95,6834.0,1571.82,30.0
3146ed89-51a0-4f57-9c03-9ce3266736b6,3334.0,766.82,30.0
a83e6d7e-cead-42d9-81c0-56fb167310be,8015.0,1843.45,30.0
0fc18b0d-3045-4668-941e-47ff551180a8,4403.0,1012.69,30.0
8210a656-8d54-4645-b6b3-8ab5495d5e55,639.0,146.97,20.0
50aab1b2-d263-4baf-9568-b5dad404aaae,1291.0,296.93,30.0
ef8d5f75-b006-45c3-96f3-c4dba6fba661,1981.0,455.63,30.0
7f5fe60f-92fb-4012-8f4f-de137a737b11,71.0,16.33,0.0
35822443-607e-477f-b925-00f0fd8571af,6100.0,1403.0,30.0
55f47c45-2e6f-488c-bb0b-cf390073ef59,2010.0,462.3,30.0
a6c1ceca-1025-4a62-a5cb-98456f2e4131,1453.0,334.19,30.0
e22a2032-19dc-4b77-8f77-f8413ae20817,3264.0,750.72,30.0
4b6582b7-6f62-4a4d-8e15-62848ae39408,3080.0,708.4,30.0
e432b5b8-1aeb-46ea-9d49-993552382926,796.0,183.08,20.0
5c0d6d5d-2e2c-4c20-ba85-1c2736930109,60.0,13.8,0.0
14fa4d80-6e00-410b-86fb-88ae2eee2c4f,2606.0,599.38,30.0
a53839cf-fde0-438c-af17-ec2728287279,2067.0,475.41,30.0
a843a56d-5a21-44c1-9e44-183ac9fa9fcd,309.0,71.07,10.0
1452dc64-33ca-485f-9ee1-e7e7045c5936,5041.0,1159.43,30.0
53036a2d-ce88-4153-a9ee-e7b9da34a1a0,7811.0,1796.53,30.0
46b9dec3-6054-4bf0-b91c-382d2650701c,4752.0,1092.96,30.0
c6647706-ae8b-4334-914b-344ed078dfba,5044.0,1160.12,30.0
f0a1a9e0-4dbc-49f3-a48b-2d78817fb17d,4348.0,1000.04,30.0
dfeb784b-721d-4f33-a3eb-6794a4860428,2898.0,666.54,30.0
c0b6c171-7ff2-4249-9403-f870e5dc9105,1359.0,312.57,30.0
915d5883-b645-4c11-a46e-4d1230a4ded6,4548.0,1046.04,30.0
3aee7957-e6bd-4cdc-8457-4af308e94b37,2769.0,636.87,30.0
1b018c4e-b3fc-451c-9e16-267afd4fead7,1395.0,320.85,30.0
87e74375-dd01-4c49-b555-d713c463391c,4039.0,928.97,30.0
0f482d8b-e5e8-45ae-ab8b-291cd331c618,4267.0,981.41,30.0
10c0e957-b72d-48eb-a283-4dcc7f067ddd,1758.0,404.34,30.0
31f8462c-9c61-4a8a-b953-248b9792b3c8,532.0,122.36,20.0
b30c96dd-e330-403e-b437-da52a8f4cb01,5939.0,1365.97,30.0
889ac71e-fcb1-417a-8a11-6077b7c7197f,884.0,203.32,20.0
2b099794-698c-40e2-ac0c-b66cd269c14e,2900.0,667.0,30.0
7a7d1975-5200-4450-a33e-15f88917c204,749.0,172.27,20.0
1989992f-6db0-4361-826b-724cd51076d4,325.0,74.75,10.0
e9570437-85e9-48cd-aaa2-d06117579151,6232.0,1433.36,30.0
aab6b6cd-d63a-4b7f-8e99-fe21f7d5cb8d,945.0,217.35,20.0
e61264dc-abef-4672-b33c-8f6801d94126,2471.0,568.33,30.0
a308942f-3022-4d92-a396-b2b21c0debf7,3521.0,809.83,30.0
d8bf6290-3a83-4cdf-be3d-79795336842c,410.0,94.3,10.0
ed3630fa-c412-4a49-8a61-b9c239380715,1778.0,408.94,30.0
9e709ca1-aab8-4ede-bd58-accbdbc59f54,2267.0,521.41,30.0
9f80dd59-b45e-490c-bd49-b2a7bee7f0f4,3808.0,875.84,30.0
e026ce87-8f6b-4ebd-9464-2ff99241ab88,3773.0,867.79,30.0
011c032d-0379-4eff-87ed-79f0355a45b7,2233.0,513.59,30.0
617bed1b-ec29-42c6-8288-4c0f7f318a4f,861.0,198.03,20.0
7c07fdd4-3780-4a47-9c87-94d20e7473b7,2658.0,611.34,30.0
a51a1ba4-5f1a-4cef-bd87-e80ee73c7acb,6026.0,1385.98,30.0
12e0cbde-44d1-4912-ad5a-8d230c35df9f,5073.0,1166.79,30.0
bfef9788-6ac9-4c2b-91fa-f2bc60ca69ca,972.0,223.56,20.0
87ccb394-a8f7-40c3-b17f-e7bb5a016d10,995.0,228.85,20.0
d1d6f396-b07a-4eab-a76d-ae26e1d140fa,2635.0,606.05,30.0
