29ba362f-2835-4dad-bf78-0e5bced563ca,b02972e2-4e8d-40c3-a724-ed2a2973c904,c703d84a-325e-4b63-b6ca-9a45fc21a250,c7cc9e10-91b8-448b-be87-1cd0f2508322,Topcare Pain Relief,814.0
206238df-6b86-4318-b0b8-1193d72a5299,67e72a7f-6951-41e2-b3dd-1b27ba33e0af,45a3f737-2879-4b5f-85d1-b7fd39d4128e,48a04704-6b3a-491c-ba3e-d63468bc2c83,Alendronate Sodium,1205.0
d21480e4-f35a-41de-92eb-91046b970d6a,67e72a7f-6951-41e2-b3dd-1b27ba33e0af,8a68add8-7383-47d2-a788-a192360e8d23,d9021796-0f55-41f5-b72c-ffa80019ac56,Thyroid Assist,1916.0
5a6d77d1-9e40-4597-a431-b739f64229f4,dccdf73a-a1f4-4183-baa8-c703df3e54bf,27831821-4d65-4e8d-a71e-f3213e799ef7,af6dbcc3-84ec-4c56-ae2f-df59415bfbb9,Venlafaxine,1639.0
3d961ec8-2b52-40ee-a700-65d052b849fb,499ab348-8313-447a-85e3-3e8be0150ff3,4580e2bd-9120-456b-bcac-e8634adcc495,1cef5177-89e1-469c-a17a-1092d700b967,NEW BRAND PERFUMES LADIES ROLL ON ANTIPERSPIRANT D,1922.0
da4ac154-1a6a-48ff-9690-08dec26175de,499ab348-8313-447a-85e3-3e8be0150ff3,800abff7-7fbc-45af-ba68-3bf7c7e82af9,84387604-b106-4843-8079-5d2b7cbf1cf2,doxycycline hyclate,1776.0
f1f9f522-7f38-4179-b5e5-08d262e7cf29,67e72a7f-6951-41e2-b3dd-1b27ba33e0af,3e6f9779-77c2-48ec-9707-4f64bef6dd0b,01d6984b-64f7-4b29-83c1-f6f3a8cf585b,Lisinopril,5.0
1c1702eb-1f54-4b69-addb-70f4df25ae95,9a113499-a8eb-44a6-9e22-dd6ff35aca94,b783aa6d-d95e-485d-a056-183318c39c64,522723c2-18c9-4a5d-885f-12656bc11b56,Vaseline,791.0
4c7fae51-45c8-4c7a-91fe-bc2573986448,499ab348-8313-447a-85e3-3e8be0150ff3,1a727123-8b04-4cb9-a3f1-e11c4c97e79b,638ce2c9-0235-4a48-aea3-be4484dd2cd1,Alprazolam,353.0
15de324f-cedd-404f-afea-aa8e02d6bd2d,dccdf73a-a1f4-4183-baa8-c703df3e54bf,b783aa6d-d95e-485d-a056-183318c39c64,d9372b3b-1fde-4a51-af4f-d98e8952c963,Biaxin,383.0
74116e2b-eb93-436c-a302-ada6c0ed7b6c,9a113499-a8eb-44a6-9e22-dd6ff35aca94,87763a41-5b88-4475-989d-dfdc23b9ec38,2211363e-167a-461a-8736-d3de69259d30,Lenscale,2.0
db67f95d-955a-4971-a294-31b27f4e564b,b02972e2-4e8d-40c3-a724-ed2a2973c904,a003cadc-33d6-44c1-8c07-04ebfa5265c4,68667221-3446-4a8b-9897-035788284868,ADVAIR DISKUS,321.0
b71e976e-f53f-4e99-b7a2-97307b28b31b,499ab348-8313-447a-85e3-3e8be0150ff3,0f2467a1-32c4-436c-ba91-05aac58a388d,a4a722e6-34cb-4fb1-b6cf-e4b41141ac79,Acarbose,1611.0
bd3f5731-f37f-466c-a47a-7378201e9ba7,b02972e2-4e8d-40c3-a724-ed2a2973c904,05b5a100-8e16-402f-addb-d643f5fb885a,8cf63bf0-ef63-44d9-8eb0-e2957a6a95b7,Womens Mitchum Advanced Invisible,1395.0
cb8619dd-516b-4e4e-84cc-ed2218a7dd9b,499ab348-8313-447a-85e3-3e8be0150ff3,60141c74-b06d-4620-b5d4-b652f56ea582,29876e18-d7c4-4a04-9102-c06bbcc74d45,Thyroid Assist,1943.0
39312ba7-8e96-45f3-a27c-151521b2a215,9a113499-a8eb-44a6-9e22-dd6ff35aca94,f5729243-b545-41ce-aed2-e1dde5009e6e,0a9c33f4-ec06-45a8-aa8c-697bec53b873,Healthy Accents milk of magnesia,1848.0
89c8124c-ed65-422e-9e9a-beb135161cf4,b02972e2-4e8d-40c3-a724-ed2a2973c904,f883d482-341b-4927-aaf7-fbfdc0c62e66,a1667da7-54d2-413f-957f-dd1917264181,GBG,1309.0
80279c26-320d-46ee-aef8-12d4d30d7bd8,9a113499-a8eb-44a6-9e22-dd6ff35aca94,9da86fb8-fa25-40e1-b158-bb14e3ef8718,7550b75e-37db-4116-9627-363fb71fd215,RABBIT,58.0
2ba9f988-0e2c-4364-aab5-27501cfbd7d6,67e72a7f-6951-41e2-b3dd-1b27ba33e0af,4565f0cf-4e3c-44cd-b2a6-81ae7bf913f0,12d76492-844b-41f9-90a2-67b333d412f5,Ropivacaine Hydrochloride,49.0
1c5b50eb-2084-4829-95dd-de9e9c29dd80,b02972e2-4e8d-40c3-a724-ed2a2973c904,5b724ca6-8f29-483a-b841-ffe0b63d94b0,2e27fd2e-abe0-4e28-a006-dfc540aa3d1c,Clean Force Hand Sanitizer,1484.0
915b6529-be22-4aa9-913e-01fbc636477d,b02972e2-4e8d-40c3-a724-ed2a2973c904,88c73060-94df-49bf-8e82-5a58a088165d,3f624042-ecfe-46e2-a7ef-55a3e602e31b,Donepezil hydrochloride,1779.0
ea57084d-adad-4512-ab87-c467d5ea13fe,dccdf73a-a1f4-4183-baa8-c703df3e54bf,b0b97f63-cf57-46b5-877d-03859715354a,a36e5b38-a764-4e49-b810-14e82f2c29ae,Ropinirole Hydrochloride,109.0
de7eb009-24c2-428f-8b6f-8c5e720e6d5b,499ab348-8313-447a-85e3-3e8be0150ff3,7d89d82c-f24b-4d76-9a0f-33d05842e596,92643c16-574d-449a-b820-a51069cdf786,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,722.0
743b6ba6-c6c6-4e7f-943d-3205ceabfc52,499ab348-8313-447a-85e3-3e8be0150ff3,87763a41-5b88-4475-989d-dfdc23b9ec38,e9fe8a95-22a4-4724-ad3d-b6fb0bb23cd3,Enablex,816.0
5f191def-79a9-43fc-b856-ab5bf063cd82,9a113499-a8eb-44a6-9e22-dd6ff35aca94,3b0a214e-eda8-4226-a2b4-fe0a45041958,da0acb86-9d7e-4c00-a1d9-45a9c479cd80,Divas,1204.0
25957b7e-7c70-4af0-ba92-727418646819,b02972e2-4e8d-40c3-a724-ed2a2973c904,8ffca612-c7c6-4025-bf96-b419a3b99c85,e52d0dc7-f4fe-4a5a-a5d7-d438506ff33f,Ziprasidone hydrochloride,1102.0
eea76c1c-fd7a-4a2b-abef-f7f39f8a2e4b,b02972e2-4e8d-40c3-a724-ed2a2973c904,42de0eab-57d9-4b2b-9436-4bb2d1221105,a246e316-f0f6-4dac-896c-7fa21d330ec8,Visine Advanced Relief,1636.0
