521ab8b3-28ff-48ec-9f8b-09e0a931066a,2,2776.0,2015-12-05,2015-12-06,21b1e0fa-09dd-4e96-b15b-9f35c2a04e0a,ff2f702e-fe9b-4d2b-b3ae-33e325f06f0e,6075fd17-eb83-43a6-82bf-b8f9e9c03558
14eee755-0108-4472-beba-a4637ba5f65c,4,3656.0,2013-06-13,2013-06-20,5979d10f-3d5c-4b4b-bc68-c2c9b37655fd,cfc1cea5-0dc9-4ffb-b162-76a8bc2dbe1b,fc067626-473d-4908-b409-2c427ebfb5d2
5350c1ed-cfb5-42a9-93df-58e8b9bc6920,20,29420.0,2015-04-14,2015-04-16,9324341f-ffca-49e3-b4d9-4f9f06ff0568,ff2f702e-fe9b-4d2b-b3ae-33e325f06f0e,ba6d2a5e-4782-4226-9078-68f436b345b1
f0816b71-2d15-4046-92e9-edd32cdb5f9e,10,13890.0,2014-10-11,2014-10-15,0261b1f6-6d4b-4bf8-9982-a087cee5aeeb,6f4c5429-efbc-407a-a5c6-7595c9a97357,6075fd17-eb83-43a6-82bf-b8f9e9c03558
438f5e22-a5ed-46b4-86fd-845c5326f102,1,1306.0,2016-01-15,2016-01-16,f184c576-e367-471e-bd4b-bdbb9e4f9a35,36b38bc7-fec4-495d-b365-41f6dc771e83,32c3bd13-63cb-46ca-9396-63ead9d02fbd
7e604543-0cf2-4bd3-a5a3-d0abdcf6aa6d,20,39260.0,2016-04-10,2016-04-14,21b1e0fa-09dd-4e96-b15b-9f35c2a04e0a,cfc1cea5-0dc9-4ffb-b162-76a8bc2dbe1b,ba6d2a5e-4782-4226-9078-68f436b345b1
8f7f6fa1-c5eb-4fe7-af09-ec5ad04fd372,10,7340.0,2015-07-08,2015-07-09,21b1e0fa-09dd-4e96-b15b-9f35c2a04e0a,809e7c86-85be-47cf-bfcb-249d087dbb1e,95b0afa9-d355-4fb5-8482-b82a1b729ddd
e695ca99-5ddd-4051-af2a-bc28de41430f,2,2434.0,2015-05-11,2015-05-12,c8dee5bc-16bc-4e25-92fd-12dae08ea53b,427d28b1-6936-4fba-a917-bee991d9c10b,ba6d2a5e-4782-4226-9078-68f436b345b1
d5374fc8-cb50-4659-9d9c-c18636643ad4,20,47660.0,2016-05-17,2016-05-21,9b05a416-5b79-4c55-8321-4ad4fd048561,809e7c86-85be-47cf-bfcb-249d087dbb1e,4c6f73be-90e0-4489-92b4-7f334109d911
9be92993-c6cf-4aae-a42d-b0c4a2a5f263,10,17400.0,2015-04-08,2015-04-12,f184c576-e367-471e-bd4b-bdbb9e4f9a35,8c82305c-7e1f-4ce0-a7c0-2aac97e01ed6,6075fd17-eb83-43a6-82bf-b8f9e9c03558
81a9bfef-8b2b-4100-9d0f-309d9f46075b,4,5108.0,2013-11-26,2013-11-27,0261b1f6-6d4b-4bf8-9982-a087cee5aeeb,8c82305c-7e1f-4ce0-a7c0-2aac97e01ed6,32c3bd13-63cb-46ca-9396-63ead9d02fbd
8affbc90-9725-4985-b5ac-eaa3430e2f9c,20,19420.0,2015-08-19,2015-08-23,ecf111ee-67b3-496c-899e-0bd4323c482a,ff2f702e-fe9b-4d2b-b3ae-33e325f06f0e,ba6d2a5e-4782-4226-9078-68f436b345b1
1bbdfa56-9b25-45d6-8aa1-fbae5e89f72c,1,555.0,2016-04-13,2016-04-15,27ed219d-7d6f-4cac-9001-e24a488b9511,ef70180a-3290-4ca4-b1b4-cf3644c13085,4c6f73be-90e0-4489-92b4-7f334109d911
a48f905e-6200-43aa-ba60-5da7d9b4109c,1,1845.0,2016-12-01,2016-12-03,27ed219d-7d6f-4cac-9001-e24a488b9511,587f2357-a0ee-4deb-834b-e4c8909c71e7,32c3bd13-63cb-46ca-9396-63ead9d02fbd
d7ede933-659c-4838-9371-39ff3617bcad,20,21580.0,2013-09-15,2013-09-16,ecf111ee-67b3-496c-899e-0bd4323c482a,587f2357-a0ee-4deb-834b-e4c8909c71e7,32c3bd13-63cb-46ca-9396-63ead9d02fbd
7c51dba2-ff5f-4f47-83df-5d4009bb69ea,1,1721.0,2017-02-26,2017-02-27,465dd648-1ca0-4804-85eb-36803b1eb0eb,f24ce80f-27e0-436c-a5ab-fd01aad2106a,4c6f73be-90e0-4489-92b4-7f334109d911
9751067d-4e54-487e-a6b1-c1d3d91cb456,4,4352.0,2015-03-24,2015-03-26,ecf111ee-67b3-496c-899e-0bd4323c482a,92b2cf73-c798-455f-a2fa-59546d252b80,4c6f73be-90e0-4489-92b4-7f334109d911
dbafd051-e42c-4d14-ba4f-dbdfa99c8a84,4,7664.0,2015-06-17,2015-06-21,465dd648-1ca0-4804-85eb-36803b1eb0eb,92b2cf73-c798-455f-a2fa-59546d252b80,6075fd17-eb83-43a6-82bf-b8f9e9c03558
d15cf25c-4680-4bff-89ee-73d4187f3735,2,1178.0,2015-11-24,2015-11-28,0261b1f6-6d4b-4bf8-9982-a087cee5aeeb,cfc1cea5-0dc9-4ffb-b162-76a8bc2dbe1b,ba6d2a5e-4782-4226-9078-68f436b345b1
2b85c359-a279-40ef-ac7e-5287b9ddfa98,10,5520.0,2014-10-14,2014-10-18,ecf111ee-67b3-496c-899e-0bd4323c482a,92b2cf73-c798-455f-a2fa-59546d252b80,6075fd17-eb83-43a6-82bf-b8f9e9c03558
6ca09ef7-4094-4f07-b55c-14c99f24d5bd,4,5340.0,2013-12-18,2013-12-25,f184c576-e367-471e-bd4b-bdbb9e4f9a35,809e7c86-85be-47cf-bfcb-249d087dbb1e,ba6d2a5e-4782-4226-9078-68f436b345b1
d614f093-4803-423e-80c7-11211e1174e7,4,8112.0,2017-10-24,2017-10-26,0fb484eb-4d68-4eb6-9fdb-ba7cd3d9c595,cfc1cea5-0dc9-4ffb-b162-76a8bc2dbe1b,fc067626-473d-4908-b409-2c427ebfb5d2
285c7e7a-dcfb-4967-84f9-8e8528c617b8,20,26820.0,2014-10-14,2014-10-18,5d73f62f-ac29-4dcf-8205-bd6d7aa56c00,5ebb4fb5-0133-4ad2-a1b3-ec8054f95a77,95b0afa9-d355-4fb5-8482-b82a1b729ddd
15c68ce4-fc7b-48e1-bd98-6320d6711875,20,42100.0,2013-01-16,2013-01-23,21b1e0fa-09dd-4e96-b15b-9f35c2a04e0a,5ebb4fb5-0133-4ad2-a1b3-ec8054f95a77,ba6d2a5e-4782-4226-9078-68f436b345b1
5ad86618-2e6d-4a62-9fda-e12f09f1687c,4,9612.0,2016-08-16,2016-08-18,5979d10f-3d5c-4b4b-bc68-c2c9b37655fd,5ebb4fb5-0133-4ad2-a1b3-ec8054f95a77,fc067626-473d-4908-b409-2c427ebfb5d2
be5e8ee2-3e55-48b3-acf1-416a0595a2a6,10,22160.0,2013-07-20,2013-07-21,9324341f-ffca-49e3-b4d9-4f9f06ff0568,b8b6715f-a52a-4066-b857-2a0b4d4a19b0,fc067626-473d-4908-b409-2c427ebfb5d2
f4c3ab24-8967-44f5-87e6-6f9a9809cc4a,2,2928.0,2017-02-09,2017-02-13,96601c19-9473-4e5f-8f40-53cd43be3168,f22f5bb7-201d-4430-8ad6-25f04926b36a,ba6d2a5e-4782-4226-9078-68f436b345b1
ed282463-3162-4cb2-b55c-bd700ebbf676,4,2032.0,2016-11-12,2016-11-16,0a58bd5e-0b0f-4653-80f9-f46180a8abd9,427d28b1-6936-4fba-a917-bee991d9c10b,95b0afa9-d355-4fb5-8482-b82a1b729ddd
63e88964-6dab-4e5e-b05d-23b38a2cfba4,4,3284.0,2017-05-25,2017-05-26,96601c19-9473-4e5f-8f40-53cd43be3168,ff2f702e-fe9b-4d2b-b3ae-33e325f06f0e,ba6d2a5e-4782-4226-9078-68f436b345b1
6eff871c-dcab-4981-959e-67c969331ff4,4,2744.0,2016-03-23,2016-03-24,0fb484eb-4d68-4eb6-9fdb-ba7cd3d9c595,cfc1cea5-0dc9-4ffb-b162-76a8bc2dbe1b,fc067626-473d-4908-b409-2c427ebfb5d2
7e9805dd-66f4-4924-9e32-cbba2a58cf27,20,25980.0,2015-12-23,2015-12-24,6d912a92-bdd6-4443-948d-db720d7da710,e286ee5d-0194-4302-b923-a753032f76ec,95b0afa9-d355-4fb5-8482-b82a1b729ddd
2621defa-d068-403e-87db-74c74e7c120c,2,1898.0,2014-11-11,2014-11-18,03dbe597-e2a5-4102-8a7d-cc089cc19f03,e286ee5d-0194-4302-b923-a753032f76ec,32c3bd13-63cb-46ca-9396-63ead9d02fbd
9ad0450d-ff7c-4298-9cea-c36e15bc4dc4,2,1710.0,2014-11-19,2014-11-20,96601c19-9473-4e5f-8f40-53cd43be3168,427d28b1-6936-4fba-a917-bee991d9c10b,6075fd17-eb83-43a6-82bf-b8f9e9c03558
b62ff8bb-c883-4d96-b8d5-b047869ae8f9,1,1136.0,2017-10-26,2017-10-28,27ed219d-7d6f-4cac-9001-e24a488b9511,e286ee5d-0194-4302-b923-a753032f76ec,32c3bd13-63cb-46ca-9396-63ead9d02fbd
280f20cc-5c78-46d1-86b3-fb7f8e2ac983,20,40060.0,2013-07-27,2013-07-28,f184c576-e367-471e-bd4b-bdbb9e4f9a35,36b38bc7-fec4-495d-b365-41f6dc771e83,32c3bd13-63cb-46ca-9396-63ead9d02fbd
479d6f8d-e65d-463e-8abd-8d968d73f04d,10,14470.0,2014-01-28,2014-01-30,0fb484eb-4d68-4eb6-9fdb-ba7cd3d9c595,6589c1ab-1db5-4ad3-b503-5a3e87103387,95b0afa9-d355-4fb5-8482-b82a1b729ddd
bab77149-1352-4a34-80fc-20c33c58df15,4,5468.0,2013-04-13,2013-04-20,21b1e0fa-09dd-4e96-b15b-9f35c2a04e0a,e286ee5d-0194-4302-b923-a753032f76ec,ba6d2a5e-4782-4226-9078-68f436b345b1
2d5dcf04-dd91-44f0-b463-e33cc5bc2578,20,33780.0,2017-03-22,2017-03-23,0a58bd5e-0b0f-4653-80f9-f46180a8abd9,f24ce80f-27e0-436c-a5ab-fd01aad2106a,95b0afa9-d355-4fb5-8482-b82a1b729ddd
40fdd683-fdc7-4b86-a8ba-46c580b24467,1,595.0,2015-04-09,2015-04-13,0261b1f6-6d4b-4bf8-9982-a087cee5aeeb,f24ce80f-27e0-436c-a5ab-fd01aad2106a,6075fd17-eb83-43a6-82bf-b8f9e9c03558
889f37c3-90c6-4af9-ba98-232d11710d89,10,10070.0,2013-12-25,2013-12-26,cbef3f6f-ea78-43eb-91cd-3ed1300f8a57,ff2f702e-fe9b-4d2b-b3ae-33e325f06f0e,32c3bd13-63cb-46ca-9396-63ead9d02fbd
fe582dfb-06a6-4a6a-9e22-83347137d5f0,20,34240.0,2013-04-01,2013-04-03,6d912a92-bdd6-4443-948d-db720d7da710,ef70180a-3290-4ca4-b1b4-cf3644c13085,95b0afa9-d355-4fb5-8482-b82a1b729ddd
865e0707-ccd2-4ea4-bc8e-2f75d713ba49,20,14500.0,2016-09-07,2016-09-11,6d912a92-bdd6-4443-948d-db720d7da710,427d28b1-6936-4fba-a917-bee991d9c10b,ba6d2a5e-4782-4226-9078-68f436b345b1
808c76fa-289e-4b9c-9227-702fc888cd00,2,1914.0,2013-09-03,2013-09-04,f184c576-e367-471e-bd4b-bdbb9e4f9a35,e286ee5d-0194-4302-b923-a753032f76ec,32c3bd13-63cb-46ca-9396-63ead9d02fbd
16cb8507-eb5f-4724-864e-6c77d7591f68,4,3028.0,2014-01-08,2014-01-12,ecf111ee-67b3-496c-899e-0bd4323c482a,92b2cf73-c798-455f-a2fa-59546d252b80,32c3bd13-63cb-46ca-9396-63ead9d02fbd
