4e567bc0-5aa9-4362-819c-bbf50b704405,4e567bc0-5aa9-4362-819c-bbf50b704405,Szymonowicz,Meclizine Hydrochloride
3e824a26-7b8e-44b8-9021-de0e47feae38,3e824a26-7b8e-44b8-9021-de0e47feae38,Hardson,povidone
d27f7c3e-0295-482a-b346-a55fcd20b512,d27f7c3e-0295-482a-b346-a55fcd20b512,Harridge,Meclizine Hydrochloride
d142d1c3-d317-468d-886a-55862480934d,d142d1c3-d317-468d-886a-55862480934d,Peeke,Perphenazine
2b64190d-18b5-422f-b8e1-f9606106c7c9,2b64190d-18b5-422f-b8e1-f9606106c7c9,McGawn,PHENYTOIN SODIUM
132d0870-0f29-41d3-b681-209968a546a9,132d0870-0f29-41d3-b681-209968a546a9,Grisewood,Starch, Corn
53c8aa95-0673-4755-9c41-8d64a488f523,53c8aa95-0673-4755-9c41-8d64a488f523,Kornel,doxercalciferol
d56088d7-fb0e-45a8-8621-b94c7f2cd5ef,d56088d7-fb0e-45a8-8621-b94c7f2cd5ef,Sedgman,Perphenazine
8c0bcea4-af26-4233-8853-280f6cc33224,8c0bcea4-af26-4233-8853-280f6cc33224,Featherbie,gatifloxacin
fb8a1eba-37da-45f0-b666-26b0df33f40e,fb8a1eba-37da-45f0-b666-26b0df33f40e,Josselsohn,Ibuprofen
ea43775c-95c9-4fa7-b6a9-a1daf224d3ea,ea43775c-95c9-4fa7-b6a9-a1daf224d3ea,Josselsohn,Lansoprazole
ab3a53cd-df16-48df-be08-6684e95b2632,ab3a53cd-df16-48df-be08-6684e95b2632,Riddiough,Triamcinolone Acetonide
c5c953b9-3e6b-4b81-93f1-86f543c7443f,c5c953b9-3e6b-4b81-93f1-86f543c7443f,Shovel,simvastatin
71819f7d-1506-4bb6-8e89-0d5bff0f1937,71819f7d-1506-4bb6-8e89-0d5bff0f1937,Nise,Donepezil Hydrochloride
c9793a7c-ecb7-4469-923c-a34c0a8b9472,c9793a7c-ecb7-4469-923c-a34c0a8b9472,Kippling,Esterified Estrogens and Methyltestosterone
15b0a7b0-8c4d-4e9e-8e6f-1e602ca273b7,15b0a7b0-8c4d-4e9e-8e6f-1e602ca273b7,Peeke,DIPYRIDAMOLE
02718db5-e242-42e2-993a-37306f7bd248,02718db5-e242-42e2-993a-37306f7bd248,Nise,Salicylic Acid
1023b798-7b99-4cf4-a0a1-db7202650208,1023b798-7b99-4cf4-a0a1-db7202650208,Haney`,Meclizine Hydrochloride
