d1111fc3-0436-4ad0-a232-d1308a02e7fa,b2a79f83-b974-408b-a184-afe1da8fd8f9,f711224b-3296-4474-aa81-684bbecd3b45,fd199524-b74e-4fc2-8de6-b513d431b1b4,Ribavirin,1597.0
db15339b-7760-4386-b9e7-a62486e863f7,72678d55-6c59-435d-8cd7-b8ff9d238944,b38aed5c-0fad-4223-94d0-46461097ecdb,4effeb6f-d75c-449e-84e5-995a84fb1430,SUNFLOWER SEED,1394.0
ba3a3ae3-08ba-4b48-bfd4-278c02208b7c,5d2e9e02-26de-4934-8884-eb8276128bdc,5fcc4da6-78e9-4d04-868b-39963abb1487,035be6fb-ec8a-4127-8338-f0ef58ddf9fc,VALTREX,1772.0
51bf58b7-a862-4981-80ae-e4cbfadaf1b3,72678d55-6c59-435d-8cd7-b8ff9d238944,7a281a94-3763-47d7-97a3-a8df3870c5b7,2ce6e6dd-13f8-413c-b404-fab4906d2e8f,Estradiol,1462.0
8d307d83-d576-47ee-8ec5-a91f16fadee9,77eb66f2-5c36-4bd6-a6d6-0cd0725b04d8,7875276f-0bca-4e8d-964b-a9001455d21e,e7132801-afd2-4776-b701-e02336cba8b6,COMBIGAN,1152.0
2a61f0d3-9852-44b2-b13e-b6fe302e4f9b,5d2e9e02-26de-4934-8884-eb8276128bdc,cbb5d1c0-a219-4288-a485-5ba52ef9b07e,2244a2e6-8501-4274-ae0f-8d17dd152431,Prazosin Hydrochloride,269.0
53f58036-bab7-4366-930d-fce4a1133ee8,b2a79f83-b974-408b-a184-afe1da8fd8f9,908dd796-d0bc-4758-895d-5fab1ff0e66f,e5852bbe-18fa-4ac8-ae73-2c02835c7cc5,Amitriptyline Hydrochloride,1228.0
aa4bdecc-dfff-477c-a9d8-ffe51cdd1f29,72678d55-6c59-435d-8cd7-b8ff9d238944,50f13ca4-ea11-44a3-b12e-1c955796ec57,5fe620b0-4afc-4ed6-926f-ccfb620946b6,LEVOTHYROXINE SODIUM,560.0
9db1c4b9-cbb8-4e68-bc17-db0a76d4b05c,17ea889e-3dbd-437a-a228-afcf8cf14807,1de5be33-4bed-4ba2-9efa-72bc55dbecb3,b534ba21-4f1e-4124-97fb-183419c86efe,Nitrofurantion Macrocrystals,416.0
db1fbecb-6261-4eca-9b31-813e991cfe3b,72678d55-6c59-435d-8cd7-b8ff9d238944,b38aed5c-0fad-4223-94d0-46461097ecdb,71837db0-9342-43fe-8f8a-b2ec1d1302bd,CD DiorSnow White Reveal UV Shield Foundation 030-Medium Beige,716.0
fac59cb5-0842-4068-af69-5dfb3fcb6cda,b2a79f83-b974-408b-a184-afe1da8fd8f9,bff29831-81ba-4dc4-8883-fe78c813c168,f9f9aced-7c1c-43ab-9972-a268b04ada4a,Sprains Tendonitis,222.0
