38d162d1-0f02-4b93-91aa-bcba4d99074c,4419.0,1016.37,30.0
a391c412-6835-41f0-ba8c-004c572a5271,4150.0,954.5,30.0
7952e118-df2b-4199-a1f0-eeb7a8ab5361,6573.0,1511.79,30.0
179ee4e2-9c0b-43a9-a421-db8375af15b9,4086.0,939.78,30.0
a1ec13bc-e2a0-4d66-b680-4eecb933012e,403.0,92.69,10.0
863930c8-2564-4a58-8754-cdbae5752288,865.0,198.95,20.0
03f6f2bf-df58-4c3e-9f58-34b35e061500,98.0,22.54,0.0
6d8ba456-275d-439e-9f70-445fa1217c5e,1011.0,232.53,30.0
c13ce356-249f-4b01-8373-9ca4405a2fa6,4186.0,962.78,30.0
a9a619de-724b-492c-bb32-741a4b2a235d,2076.0,477.48,30.0
7ae407dc-d836-45ce-a9f3-93fca0cde8a1,1471.0,338.33,30.0
895add6c-0b9f-47d5-96b7-779b30453baa,2572.0,591.56,30.0
729b6539-d069-4ff4-a7cd-248884741eb2,1819.0,418.37,30.0
98791a81-38a3-4c96-8caa-8e0d99ebd27d,4980.0,1145.4,30.0
520b8dbb-31a2-4bce-9a72-81e4138617b8,2841.0,653.43,30.0
ebc671db-c1ef-4a2d-b891-df33e95c2ba4,1205.0,277.15,30.0
26ab2d82-e504-405f-887d-5084860519d2,529.0,121.67,20.0
5208c72d-b5b1-4947-a848-95da45db667e,4647.0,1068.81,30.0
dcbfe910-c55d-4234-8f0d-86138b1c93cb,2434.0,559.82,30.0
d22cfe0d-f833-4ffa-b4ad-c05c2822973a,1663.0,382.49,30.0
bacb90fd-1ad4-4824-986e-4366000a69df,2640.0,607.2,30.0
3892022d-2f13-421e-add2-ceca35c0fe0c,4654.0,1070.42,30.0
9950e7a2-c481-4954-b914-f0598dde5b14,3915.0,900.45,30.0
304697ca-0448-4e96-8e38-605af357fe03,1315.0,302.45,30.0
a4f28d92-478f-45d1-a7ce-4029d6af7159,5297.0,1218.31,30.0
284d2d2d-8ba8-4ad3-b893-2b5b0d366b95,7739.0,1779.97,30.0
7508095e-ee4f-4582-8a8c-78a1aded5c51,4334.0,996.82,30.0
f10a49da-7d58-4cdd-89cc-1f5f0d45a6e6,830.0,190.9,20.0
c0a4927d-07ab-4685-83d1-674525ff455a,3905.0,898.15,30.0
b80c7353-da69-4dbe-84c3-65f466cf00e3,2432.0,559.36,30.0
aae72840-3070-4fce-bb7b-a831ca469f1e,4617.0,1061.91,30.0
63b8d143-75fd-4ed8-8b5a-1131294216e6,1341.0,308.43,30.0
bcf9a131-3ec4-41ec-9bec-adc533b5f12e,153.0,35.19,10.0
6aa4c00c-d191-44d1-ae00-6cb789be8fd7,344.0,79.12,10.0
5e06f29f-dedd-422a-9463-043bff6f7259,4857.0,1117.11,30.0
7c728f79-8c72-4bd7-b5f0-a2b29a1074d7,4267.0,981.41,30.0
86fe8c03-600e-4a27-b15f-7ca41fc84fea,4188.0,963.24,30.0
43a2927b-5f37-497d-b0ed-4c7918122f2f,968.0,222.64,20.0
79af0b0e-69da-4803-a226-bb1bd181e582,3170.0,729.1,30.0
bc97d21a-7d7e-4420-b6bd-6d6d828d2bfd,3545.0,815.35,30.0
f98a15ba-bbcf-40bc-ae7e-5dbe9c19c5f4,1681.0,386.63,30.0
e91c4055-fc13-4d51-b113-0f95f9291fa1,4817.0,1107.91,30.0
ab97e557-a411-47b8-9898-50cd3726d7d1,1114.0,256.22,30.0
b516fcf1-c13c-4416-9d9e-45dc5f7f68df,2063.0,474.49,30.0
e0001d86-a993-4aef-917d-017e31fb74c6,4443.0,1021.89,30.0
6d868878-b174-4442-964e-21200ac1cdde,3162.0,727.26,30.0
e56cc7d9-a290-4bb7-99cd-e43f08e6260b,6393.0,1470.39,30.0
7e1fa14f-facf-4d7c-9881-3e9375f9df97,2594.0,596.62,30.0
b5a9c44f-6cfe-4c53-bd54-8dc2860d192e,4915.0,1130.45,30.0
81288163-539f-4981-8258-be8d9c0e7066,4023.0,925.29,30.0
f69bbab2-a6d7-4738-946d-f8f971ec04f1,5016.0,1153.68,30.0
04b2d477-2766-4537-8c4d-8e21aea8c211,2808.0,645.84,30.0
0114ec2b-a8a5-4194-87ac-407adaf5ca84,1871.0,430.33,30.0
a573e7e7-b856-4a54-9850-37badcdac8d9,504.0,115.92,20.0
6ebcb478-e616-4359-882b-7d701e79b39e,688.0,158.24,20.0
112fad4c-16e9-4d3b-9040-58fe65d1e75b,4043.0,929.89,30.0
73f0ef77-3863-4ec5-aeb7-e40f2f9caf43,4441.0,1021.43,30.0
4123d160-2c72-4481-bc13-effe7371f32a,5155.0,1185.65,30.0
2da109ee-8a4c-4124-a089-6e6ac44e2864,6443.0,1481.89,30.0
aa78eaf0-6973-4d6b-8085-21822c406ea4,361.0,83.03,10.0
5b93a7f5-8248-4b2b-b25a-b4240d81c1e6,5598.0,1287.54,30.0
0d1f3f0c-c4d4-4286-b1fc-76102f58844c,3022.0,695.06,30.0
0dd62e74-c3dd-47a8-b096-236a9a12ef3f,3703.0,851.69,30.0
767f5811-0990-4364-ba3f-78b92916a3bb,4277.0,983.71,30.0
024c84e0-fa54-4d5e-b94c-87ac92671ae8,5254.0,1208.42,30.0
