63558afe-8eee-4a9a-b5f8-62b9579fba1a,096b30c0-4467-4ff4-a28d-411210593395,96eb87a9-76c0-4d86-bebc-b14f83459e3f,2cbbccad-2c26-4231-a10c-8a5cdde7dfec,rx act pain relief,1043.0
24297df7-ac6d-42cd-a413-c91540994651,1390724c-5e73-4d77-82f7-b59e22bf3b64,3d743d0e-d4cd-4093-a388-25187cb6c62e,89e3a5f7-eda3-4b96-a956-a9d1c59fdb8f,CAPTOPRIL,425.0
d8c483cd-67f7-4d47-800f-62483ad54468,096b30c0-4467-4ff4-a28d-411210593395,a094caa2-0fc3-45a5-853d-739eed020754,9629268f-4c58-49c1-bc8d-510a53ab7da6,Aromafields Jasmine Scented Anti-Bacterial Hand,899.0
624ddb23-1689-4203-ac61-4779a893bee1,1390724c-5e73-4d77-82f7-b59e22bf3b64,f28007ca-124e-4e66-9527-cfad3b981aa6,e1e10b0d-8338-4413-bc32-5945b4b06e11,Venlafaxine Hydrochloride,66.0
b7eb8f64-7674-4c06-b5eb-f4a58abb7def,bda340c7-134f-47fc-8a39-01b3e3f5566a,23f41112-3475-447e-ab40-30aa3397031b,92a949a2-9ae9-4656-9fa0-0f4b10a615b5,allergy eye,1257.0
ebb6caa4-0d27-4d72-a0d4-eed2998d8c9f,bda340c7-134f-47fc-8a39-01b3e3f5566a,8aefcd94-6cfb-47ef-b323-e06065cc8b6f,d3e0116a-8d67-4b18-820e-4b92ecc11b6b,Neutrogena SkiniD Anti Acne Treatment,677.0
a42222ef-40aa-4bcc-8758-4f18daab2dd4,e553f4ac-e531-4df0-8ec9-8d612aef8e3c,86d2ea98-e97a-4052-bbe3-ff4075a40b78,1035b454-ccc7-4420-aff8-0786ea41a8d9,Pfizerpen,270.0
349729a4-c35f-460d-ae3a-cbc5bdc28f2b,bda340c7-134f-47fc-8a39-01b3e3f5566a,cb9d0115-3806-426a-9860-c8a75e335b7d,54c1e8e2-42ba-42c7-8b1c-ad9c1ba8bf10,Urban Defense,667.0
25592392-69d7-449a-888a-641ad4dfb7d8,1390724c-5e73-4d77-82f7-b59e22bf3b64,ee7513b9-82b8-4f1a-b52e-016834887876,a55acf2b-d6bd-4879-b080-727d8774642d,RUE 21 Apple Anti Bacterial Hand Sanitizer,1298.0
0e6c6905-a7c5-4f99-bcf7-6e51b16b89c5,bda340c7-134f-47fc-8a39-01b3e3f5566a,d3a83c41-b433-423f-9054-38669d0e4eea,30af9d66-a07f-4ff4-908f-3a061bcb5ab9,TERAZOSIN HYDROCHLORIDE,1346.0
