80b564aa-0056-48de-bed6-f7b1a0f274d4,27,4,2,11,befd3fb4-025c-495b-9af7-00f2a6163acb
0fe28076-c3c9-47b9-853b-fdc42d241157,14,4,1,5,9b3da9c5-5ce0-481b-8169-4f6c7c722520
085f673f-06c5-4c8b-bce6-4b5e424cd33f,10,1,1,4,794ad432-b56b-41cc-ad82-627ad54c2b3e
c2fc11c3-9e85-4bf7-9b2d-7a9e7c88c60d,16,3,4,10,9b3da9c5-5ce0-481b-8169-4f6c7c722520
c842197b-afe8-4990-8633-416f634e67fa,25,6,4,8,befd3fb4-025c-495b-9af7-00f2a6163acb
1671eddd-2b91-4c3a-916f-7184510fe002,23,3,4,11,daa5b67f-6fda-4170-a10c-9cb4c7c8c6ed
6854905a-ac20-49a4-90bf-ad6d94a77054,26,6,3,9,b6365ee3-c111-4881-ba6d-570c50bdac5f
466952f0-3376-4f6a-acab-e8709eab3681,24,5,1,5,b2104454-4ec4-4712-a3e5-f6f125ac388d
d2c55d58-d316-43d1-93ef-91252e118d89,4,6,3,1,b6365ee3-c111-4881-ba6d-570c50bdac5f
cdeafb45-6c38-4357-a989-15cb9b395c28,27,1,3,11,b2104454-4ec4-4712-a3e5-f6f125ac388d
211df504-ab50-4fc9-a4be-7d650297caa9,13,2,3,2,8d658fb5-48dd-4226-8cdd-fe7240d4eafa
dcf6ced2-b524-4f5a-a49f-3ecef90a523d,14,2,4,6,794ad432-b56b-41cc-ad82-627ad54c2b3e
98d44f97-a31b-451a-bf88-f72793a4e67f,25,6,3,12,96f434f6-962d-477d-bbf3-177716a62ed7
205d4e6f-2827-4084-9048-f5efd7d8a489,8,6,4,2,b2104454-4ec4-4712-a3e5-f6f125ac388d
0539db19-4429-4c99-95f3-7bc47a4c8aad,19,5,4,1,b6365ee3-c111-4881-ba6d-570c50bdac5f
4ad418c8-ff79-4f43-aa1c-f343f29bd210,0,5,3,1,daa5b67f-6fda-4170-a10c-9cb4c7c8c6ed
158694fb-76c9-4457-990f-e8bc2bb593b9,13,2,4,12,8d658fb5-48dd-4226-8cdd-fe7240d4eafa
fb21efe5-11f8-4e17-8c11-359e8a165567,14,2,4,6,9b3da9c5-5ce0-481b-8169-4f6c7c722520
2bee6df8-edc8-40ac-ab9e-e8bf10e8d63c,11,6,1,5,96f434f6-962d-477d-bbf3-177716a62ed7
f7542169-d3af-4cf1-b2f7-ae67199ac5be,14,3,3,3,9b3da9c5-5ce0-481b-8169-4f6c7c722520
6f3bb160-d0c4-4186-b806-ebceb0871a9c,22,7,1,3,8d658fb5-48dd-4226-8cdd-fe7240d4eafa
54134dac-eaf3-4110-b8ad-21546c777a34,14,2,1,9,b2104454-4ec4-4712-a3e5-f6f125ac388d
1b2c18c7-f9a6-4e59-b902-569dfb781b7a,26,3,4,2,b6365ee3-c111-4881-ba6d-570c50bdac5f
368460df-cd96-4dcf-885c-5cdbedf335c9,1,1,4,5,b6365ee3-c111-4881-ba6d-570c50bdac5f
b00b7b7c-5ec4-454f-a410-0632089c17e8,4,1,1,10,b2104454-4ec4-4712-a3e5-f6f125ac388d
de6722e7-dc24-4f87-8113-18d646286dc2,16,3,1,4,b2104454-4ec4-4712-a3e5-f6f125ac388d
587337f1-f974-444b-a41e-3c4cd0b1a017,25,2,4,11,befd3fb4-025c-495b-9af7-00f2a6163acb
28ab988b-21e7-43d3-a80b-5148de7da739,24,6,2,2,b6365ee3-c111-4881-ba6d-570c50bdac5f
b09e034d-ba41-46c1-9284-cf9ae062925f,18,1,1,7,befd3fb4-025c-495b-9af7-00f2a6163acb
a24cf28f-7c6a-434d-83df-3c5f7966e133,2,3,4,12,9b3da9c5-5ce0-481b-8169-4f6c7c722520
